,index,review_id,user_id,business_id,stars,useful,funny,cool,text,date
296,91057,UbBm-pdC35fLNElvj5HH6Q,YA9q85NZAAvnwDSbqlNMdQ,M0r9lUn2gLFYgIwIfG8-bQ,4,0,0,0,"I ate at Baileys' after running a race downtown.  There was a group of six of us and we got there soon after they opened and were seated right away.  The service was quick and we all had our meals not long after we ordered.  I ordered the loaded and grilled cheese for the first time and boy was it good!  Normally, I'm all for their burgers but it was a cold and rainy day and the grilled cheese was the perfect choice!  It came with three different types of cheese, along with bacon and tomatoes, all on some texas toast.  AND it came with a cup of tomato bisque soup - perfect for dipping the grilled cheese.  We also got an order of fries - the ipa cheddar sauce is highly recommended!",2017-10-27 00:16:50
297,91446,0X2kBNl0168OJ7gywqibpw,NJOZi3oqFPX0eOHaYh7v4Q,M0r9lUn2gLFYgIwIfG8-bQ,4,2,1,2,"A friend of ours suggested this place for lunch and we were not disappointed in the least.  When we walked in all you could smell was bacon.  Pure, heavenly...bacon.  We sat upstairs and took in the atmosphere below and admired the unique architecture- milk cans, window panes...neat stuff.  Our waitress (Marianna) was very cute and helpful and guided us each step of the way.  I started with the Makers mark with espresso ice cream and bacon bits milkshake.  You had me at bacon...rich, creamy and dreamy.  Truth be told it was a meal unto itself, but I slaved on so that I could give an accurate review for all you folks :-)....

I digress.  My GF had a rumchatta milkshake and it was every bit as good as mine.  We moved on to burgers.  I had the American, which is a patty, topped with a patty of mac n cheese.  Holy cow that was good.  The GF had a burger with apples and some form of cheese and she loved it.  We got a large order of fries (it's big) with two sauces and the meal just went together perfectly.  I rarely give 5 stars, so this is a solid 4.  Great service- attentive and quick and very helpful.  The food was unique while not being snooty.  It's a great burger joint with a twist.  Lunch was about $45 for two burgers, fries and the yummy shakes (with alcohol they were $9 each and I'd get another tomorrow if I could...).
Enjoy.",2013-08-19 03:01:32
298,91544,kjDADErPc39roqNZbTIL8w,ucCca79lVbTc_Hd9zsAdTQ,M0r9lUn2gLFYgIwIfG8-bQ,5,0,0,0,Had the mac n cheese and fries. Delicious. Not too pricey and lots to choose from on the menu. Good service and cool vibes.,2016-07-26 22:22:30
299,91804,vxRf8jOxTu82MPGVPtf7kw,4hSMbIBnHvEQa6R_7F3T9A,M0r9lUn2gLFYgIwIfG8-bQ,4,0,0,0,Great ice cream and a very cool ambience! They make all their own ice cream and have several flavored. Get two different scoops in the waffle bowl you won't be disappointed!,2016-06-15 18:42:09
300,92260,HBuflEmG5nUyvAHd9CKe8w,0gOu1MrEFZrU6SAdWXpsyQ,M0r9lUn2gLFYgIwIfG8-bQ,3,1,0,0,"I picked up some late night take-out here with my girlfriend the other night. The place felt very warm and inviting despite the lack of customers (it was midnight on a Monday night). 

We were helped on the phone to make sure we got the best food for our tastes, and were given an extremely short wait time to come and pick it up (10 minutes). 

When we got the food, we found that some of the orders were not up to our requests. The two burgers that we ordered were supposed to come as medium rare, but there both very well done. Though they still tasted good, I'm certain they would have been ten times better had they been done properly. 

The Smoked Onion Rings were delicious and the order size was massive! We had them with the Chipotle Catsup and Sriracha Mayo. Both of the sauces were wonderful, and went great with the order of fries that we got on the side. 

The cool selection of specialty sodas was really great, and we got to try some great colas on the suggestion of the waiter that helped us when we picked up the food.

Overall, pretty decent experience, but the burger was just so-so. Would be willing to try them again when I'm in town.",2014-03-05 16:58:39
301,92657,SZWMY-3yD7PvAC_dt6Wz9w,RikC-2_RoCTAl7ZkHQrrpw,M0r9lUn2gLFYgIwIfG8-bQ,3,1,1,1,"I had the buzzed burger, some fries, and Sweet Sweet Bacon milkshake.

buzzed burger: small, $10, and fairly bland. The presenation was good
fries: good, and mayo also good
Sweet Sweet Bacon milkshake: Good (you can really taste the Maker's Mark), but overpriced ($9). I've never paid that much for a milkshake. 

The vibe is great though, and I can't say any of the food is actually bad--just overpriced.",2012-06-08 01:58:19
302,92736,ppDblmqNctNzO1y8D5vrjw,Vm6kSKvU3Ody8sIzXS-Bbg,M0r9lUn2gLFYgIwIfG8-bQ,2,2,0,0,"You know...we use to LOVE this place!  And, to begin with a positive, their milkshakes are the BOMB!  Seriously amazing (although expensive - $6 for a tiny ""large"" size).

However, the prices are soaring ($11-13 for a burger with no fries) and the food quality and service have continued to decline.  The burgers are overcooked and dry, crumbling apart without much flavor.  The no-dijon please was ignored too.  Our fries were lukewarm, but the special sauces/ketchups are nice.  The service (kitchen, not the wait staff) is getting slower than it use to be - you'll want to have plenty of time to eat here.

The atmosphere is hip and noisy.  But I'm just not sure we're up for another overpriced, less-than-tasty burger and meh fries.  There are too many other fantastic burger joints for us to make the trek here again.  I wish it were not so though...",2017-05-16 20:06:46
303,92957,v83RPeDokkABaXeZpU7xhw,EQKsQUtrFVVIBJ-DT2LZfQ,M0r9lUn2gLFYgIwIfG8-bQ,2,0,0,0,"Shakes are best part of expensive meal.  The giant onion rings were bitter because they are not cooked enough to sweeten the onion.  Probably should be smaller to be more tasty.  Burgers are good, but overpriced.  My wife had the patty melt, and when she can say they are better at Steak n Shake, that is  problem.  What they have going is an unusual combination of meats and ingredients, so it is worth a try just to be able to experiment with something you don't usually eat.",2013-01-04 15:40:32
304,93116,_7xvybiIDXy29fiI5U7WUg,t-YP6-8cXe3kXz0zYyPuTg,M0r9lUn2gLFYgIwIfG8-bQ,5,0,0,0,"We happened to stumble on to this place while we were in St. Louis after a Cards game.  The ice cream was amazing!  The drinks were good!  The owner was also really nice and friendly and made sure we had a good experience!  If ever back in St. Louis, we will definitely return!",2017-04-23 15:31:38
305,93133,dxusUHxp6hTfPjfolB6ZZg,6UDQUMQQssvYZKO3x_A-zw,M0r9lUn2gLFYgIwIfG8-bQ,5,1,0,1,"ordered the civil life porter. they should have the city and state of all of the beers they have listed. the list seem to be local. ordered the LGBT (lettuce, goat cheese, bacon, tomato, with a beef burger). got fries with rooster sauce (mayo, mustard and sriracha). everything was BANGIN'!  Moe was on the receipt, not sure if thats her name but she was great. the place looks nice also. i always find these great burger places in missouri and this was an awesome place! this place gave me a tastebud orgasm.",2013-09-09 01:42:07
306,93340,7GTk5dlDT7Z-LfBXBxIscg,OHCTLyjBD6ScUoVD_6oPQg,M0r9lUn2gLFYgIwIfG8-bQ,3,0,0,0,"Excellent burgers, really wild creative toppings, and vegetarian and chicken patty choices i really appreciated. BUT teeny tiny by the average American burger standard.

For real bang for your buck? The grilled cheese! IKR? Left fielder. But it's got three kinds of cheese and bacon, and it comes with excellent tomato soup! Even with my outstanding burger (with bacon jam!) I still lusted after my niece's meal instead.

The ice cream afterwards was a messy but delicious treat.

The view from the second floor to the rest of the joint is so cool, and the 90s R&B on the speakers  really made my day.

A little too high priced for me to make it a regular place, but a good one for my foodies who think they're beyond burgers.",2018-01-11 16:21:41
307,94021,IIkp0a_JjJiMwPP3tPHrKw,fNgF2QkNBW2kC6XIcWhPLw,M0r9lUn2gLFYgIwIfG8-bQ,4,0,0,0,"Lunch 11/25/17
Bananas foster: 4.5/5 - the best
Ozark burger: 4/5
Pbnj burger: 4/5

Top notch burgers and shakes",2018-03-05 20:54:52
308,94106,_Ypvhl6EXGmRAZaWcZnLsQ,Eq3NX4MB4RKtG5ed5djVWw,M0r9lUn2gLFYgIwIfG8-bQ,5,0,0,0,"The PB&J burger was great!! The burgers are not very big, but they are very flavorful and enjoyable. The shakes are the best I've ever had too. Will be making multiple trips there!",2013-06-29 21:55:14
309,94166,GA9upsrMU36RzY5ZdGZfgw,URV5lfQcjbLBiaPKhSm3hQ,M0r9lUn2gLFYgIwIfG8-bQ,5,0,0,0,"BBEF! (Best Burger Ever Folks!) I ordered the basic and added a few things. I will agree with other comments ...the GF bun is crumbly...BUT this burger doesn't need to be dressed up. It's a handmade, healthy sized patty with a flavor that is out of this world.  Mmm, Mmm - I need another please.  I'm also allergic to peanuts/tree nuts and asked about their shakes.  They offered to clean the shake mixer so I could have one. Very tasty.  Awesome awesome and so accommodating. Thank you- what a great experience.",2017-07-30 22:15:14
310,94288,s_3IKDLBkC49LoT_zqwrNg,W-mFznFOlTiEfdrmC0XacA,M0r9lUn2gLFYgIwIfG8-bQ,5,1,0,0,"Bailey's Range, where have you been all my life? When I found out Bailey's opened another restaurant in STL, I needed to visit. Especially when I found out it was a burgers and shakes kind of place. I've already been to its sister restaurants: Chocolate Bar, the Bridge, & Rooster, so my expectations were high... and yes, as with all Bailey's establishments, Bailey's Range exceeded my expectations.

For a Saturday afternoon, there was plenty of seating. I love the rustic decor. The service was friendly. My fiance and I ordered the"" American"" to split. The description alone won us over: beef patty, fried mac 'n cheese patty, bacon, house sauce, and sriracha mayo. A perfect combination of flavors. Almost makes me wish I ordered my own instead of splitting... but the fries definitely made up for it. We ordered fries with the ""rooster"" sauce, which was a must!

For drinks, I ordered the Crown Valley Peachie Wit, which was FRUITY DELICIOUSNESS. I got the 9 oz, instead of the 16 oz, but then ended up ordering two 9 oz. Highly recommended. My fiance got the Sweet Sweet Bacon shake, which was a combination of maker's mark, candied bacon, salted caramel ice cream, but Sweet Sweet Bacon was NOT so sweet, it was TOO salty for our taste. The waitress was nice about it, so my fiance replaced it with an horchata shake (and I LOVE horchata)..so RumChata, vodka, and cinnamon ice cream made this 10x better.

My only thing that I thought was strange were the bathrooms. There were shared ""closet"" bathrooms and then it was a ""communal"" sink, but no big deal, they were clean.

Yes, Bailey's Range, I will be back.",2013-08-19 16:53:31
311,94644,Ijd-Gx3ZoKSHl7bNXbDzYA,ObefC_Ezjz8qk2XsXte4Uw,M0r9lUn2gLFYgIwIfG8-bQ,5,0,0,0,"Always a popular!  Fabulous ice cream!! Fabulous ice cream, what more do I need to say?!?!  They also make a lot of their own flavored mustard, mayo and ketchup. Ingredients are fresh and a lot of local. Great boozy shakes!",2016-04-25 01:44:42
312,94920,ZceX0tuJVvzupQqNCk4xKw,5bpVjjM6Sz-wdf965CfxvA,M0r9lUn2gLFYgIwIfG8-bQ,3,0,0,0,"Portions are on the smaller side and price is a bit high, but it is a fun place to take visitors. The atmosphere is cool and inviting. Menu items are unique and exciting and made with high quality ingredients.",2016-08-26 20:36:04
